"","X","profile_identifier","latitude","longitude","clay.60.100.cm","silt.60.100.cm","sand.60.100.cm","trans_1","trans_2"
"1051",1206,"IGAC-CAQ-CQ-61",1.239311111,-74.75607222,15.80324617,47.58990617,36.60684766,0.840019944715191,1.10240531077073
"1052",1207,"IGAC-CAQ-CQ-63",1.201277778,-74.75680278,49.36529866,30.21141665,20.42328469,-0.882572064766842,-0.491027833368666
"1053",1208,"IGAC-CAQ-CQ-64",1.214938889,-74.773625,51.65677414,27.39521699,20.94800888,-0.902577741336717,-0.634252905913211
"1054",1209,"IGAC-CAQ-CQ-72",2.222525,-74.87348056,40.99971923,50.70797884,8.292301929,-1.59823761263751,0.212518053153157
"1056",1211,"IGAC-CAQ-CQ-75",2.021297222,-75.00286944,53.95774479,32.97305782,13.06919739,-1.41794311917811,-0.492510438050136
"1058",1213,"IGAC-CAQ-T-201",1.131966912,-76.09681355,26.82631121,51.96102917,21.21265963,-0.234785011659346,0.66111083110186
"1059",1214,"IGAC-CAQ-T-202",1.169340455,-76.13972275,43.79900786,26.38345036,29.81754178,-0.384514294867394,-0.506874232250048
"1060",1215,"IGAC-CAQ-T-204",1.323018548,-75.96791864,30.43878038,50.60826059,18.95295903,-0.473757397151989,0.508397349905181
"1064",1219,"IGAC-CAQ-T-223",1.50954317,-75.86587819,46.38527276,37.09262857,16.52209867,-1.03228321327743,-0.223563752401026
"1065",1220,"IGAC-CAQ-T-224",1.14130022,-75.68427883,21.9826038,45.27250588,32.74489032,0.39849552494762,0.722448509815745
"1066",1221,"IGAC-CAQ-T-225",1.104871228,-75.68707252,11.14305994,58.63829671,30.21864334,0.997642185838393,1.66057113338903
"1067",1222,"IGAC-CAQ-T-227",1.861268367,-75.66364141,72.82026338,12.68033113,14.49940549,-1.61388661170792,-1.74794219658283
"1068",1223,"IGAC-CAQ-T-230",1.520211744,-75.33834913,2.239524518,76.66948318,21.09099231,2.24258247000816,3.53324018212598
"1069",1224,"IGAC-CAQ-T-232",1.844368358,-75.25379588,40.02260359,45.37718248,14.60021393,-1.00840820291418,0.125565005900243
"1070",1225,"IGAC-CAQ-T-233",1.849710311,-75.20542103,40.65612123,41.72113722,17.62274155,-0.835959206940324,0.0258584797292701
"1071",1227,"IGAC-CAQ-T-237",2.289076203,-74.94395143,42.32681857,29.65978916,28.01339228,-0.412738202358087,-0.355628665779844
"1072",1228,"IGAC-CAQ-T-238",2.164345799,-74.92959199,29.04769977,55.61279653,15.3395037,-0.638507856316197,0.649474029785282
"1074",1231,"IGAC-CAQ-T-244",1.448737208,-75.87205277,26.78086886,56.14749351,17.07163763,-0.450269315748128,0.740294256909145
"1078",1237,"IGAC-CAQ-T-257",2.752285637,-74.98729863,41.34846343,40.87512521,17.77641136,-0.844162886738862,-0.0115135682281958
"1079",1239,"IGAC-CAS-C-06",4.712890635,-71.50215363,60.73350823,30.96991297,8.296578803,-1.99065233848286,-0.673479392058813
"1081",1242,"IGAC-CAS-C-15",6.084745333,-72.26616101,19.28452999,27.89732772,52.81814229,1.00755151609951,0.369227684023253
"1083",1247,"IGAC-CAS-C-38",5.66242609,-72.0767362,40.97580951,9.748866262,49.27532423,0.18444155239974,-1.43583088319944
"1084",1249,"IGAC-CAS-C-60",4.415083587,-72.80630306,50.20474353,40.36109037,9.434166094,-1.67177172426235,-0.218243303637484
"1085",1250,"IGAC-CAS-C-65",4.630009247,-72.87624805,5.723136431,12.69036877,81.58649479,2.65714676103485,0.796326358980506
"1086",1254,"IGAC-CAS-C-87",4.858584667,-72.86870366,7.111893546,4.682805295,88.20530116,2.5178985351846,-0.417871177520366
"1087",1255,"IGAC-CAS-C-89",4.440680581,-72.69333972,22.30775704,62.27716719,15.41507577,-0.369588490639644,1.02666039355601
"1088",1258,"IGAC-CAS-CN-02",4.331666666,-72.70469444,69.40408957,20.71981814,9.876092289,-1.94982887708373,-1.20885515297248
"1089",1259,"IGAC-CAS-CN-06",4.705083334,-72.91216667,14.83920096,32.49962068,52.66117836,1.26660613795051,0.783956025259121
"1091",1261,"IGAC-CAS-CN-10",4.878710575,-73.02461657,18.67079193,64.243937,17.08527107,-0.0887436224952771,1.23572697966288
"1092",1262,"IGAC-CAS-CN-101",5.846183334,-72.15956389,32.183976,22.07919988,45.73682412,0.351435063930218,-0.376832705501588
"1093",1263,"IGAC-CAS-CN-102",5.752756389,-71.63142694,7.97820804,8.201317626,83.82047433,2.35196347153869,0.0275809976049617
"1094",1264,"IGAC-CAS-CN-104",5.972227778,-71.09936944,12.46265515,6.231327575,81.30601727,1.87548344241755,-0.693147180559945
"1095",1265,"IGAC-CAS-CN-105",5.969097222,-71.10061389,8.116801734,14.09882243,77.78437584,2.26000438487645,0.55215507683241
"1096",1266,"IGAC-CAS-CN-11",4.831194444,-72.81686111,5.742108553,9.740917104,84.51697434,2.68912590734729,0.528508785137859
"1097",1267,"IGAC-CAS-CN-121",5.734589166,-72.10253389,24.32571973,24.57724716,51.09703311,0.742192219341958,0.0102868870355259
"1098",1268,"IGAC-CAS-CN-122",5.848698889,-72.106195,63.94304983,33.41810662,2.638843545,-3.18765207075565,-0.648894973342082
"1099",1270,"IGAC-CAS-CN-125",5.781146111,-71.955085,29.6050502,29.54355143,40.85139838,0.321996091146833,-0.0020794673235287
"1100",1271,"IGAC-CAS-CN-126",5.813516667,-71.90226667,39.32046139,14.56580946,46.11372915,0.159365688587665,-0.993068064879777
"1101",1272,"IGAC-CAS-CN-127",5.708523449,-70.9470971,20.07033998,33.06454337,46.86511664,0.848030514670524,0.499218408584411
"1102",1273,"IGAC-CAS-CN-22",4.469888889,-72.74336111,2.022828393,11.9610199,86.0161517,3.75003836247518,1.77715629419717
"1104",1277,"IGAC-CAS-CN-31",4.7450862,-72.89396553,19.67844152,15.70557677,64.61598171,1.18893807765171,-0.225507839868428
"1105",1278,"IGAC-CAS-CN-32",4.5627877,-72.823912,45.30371019,37.08066934,17.61562047,-0.944602896654449,-0.200293140008862
"1108",1281,"IGAC-CAS-CN-44",5.162352701,-72.37479989,24.92092374,44.93975757,30.1393187,0.190122826980046,0.589615110766056
"1109",1282,"IGAC-CAS-CN-45",5.469405029,-72.26626976,23.74315724,26.21920723,50.03763553,0.745481060126923,0.0991978698052307
"1110",1283,"IGAC-CAS-CN-47",4.736628333,-72.32313305,63.94304983,33.41858777,2.638362395,-3.1878344210398,-0.648880575562407
"1111",1284,"IGAC-CAS-CN-49",5.105424813,-72.09191968,38.70065661,22.24716272,39.05218067,0.00904215118982774,-0.553642084279606
"1112",1285,"IGAC-CAS-CN-50",5.050775469,-72.18501537,34.70198044,26.38257475,38.9154448,0.114594451862812,-0.274093013646413
"1113",1286,"IGAC-CAS-CN-51",5.474921497,-72.18191797,12.18035908,78.5597971,9.259843818,-0.274137560754621,1.86403533833979
"1114",1287,"IGAC-CAS-CN-54",5.107493951,-72.13349869,22.35913518,23.31571175,54.32515307,0.887752373372993,0.041892486914742
"1115",1288,"IGAC-CAS-CN-55",5.285111112,-72.34802778,22.56367548,22.93476996,54.50155456,0.881887891726525,0.0163127643412432
"1116",1289,"IGAC-CAS-CN-56",5.053274387,-72.44912772,30.27126035,37.32463134,32.40410831,0.0680864553501479,0.209454707249262
"1117",1290,"IGAC-CAS-CN-61",5.470634187,-72.42859967,53.09021001,23.73517177,23.17461822,-0.828934904793483,-0.805034553354421
"1118",1291,"IGAC-CAS-CN-62",5.302793,-72.503325,31.21157661,55.36977956,13.41864383,-0.844144000637191,0.573244878422185
"1119",1292,"IGAC-CAS-CN-64",5.163366568,-72.37365611,50.6082448,43.63855211,5.75320309,-2.17435774489163,-0.148173521364683
"1120",1294,"IGAC-CAS-CN-73",4.822765,-71.371652,25.92921557,28.34450575,45.72627868,0.56730281119561,0.0890628634253882
"1122",1296,"IGAC-CAS-CN-82",5.860883333,-71.9349905,30.49550725,39.13561583,30.36887692,-0.00416107102498958,0.249453573690414
"1123",1297,"IGAC-CAS-CN-83",5.694713834,-72.1626106,17.21708186,7.055592037,75.72732611,1.48123705191616,-0.892081523238556
"1124",1298,"IGAC-CAS-CN-84",5.438029665,-71.69565271,40.9235342,55.27632346,3.80014234,-2.37666678195228,0.300639363772173
"1126",1300,"IGAC-CAU-C-1",2.398789589,-76.30293203,2.397587726,39.95027879,57.65213348,3.17996413576785,2.81317253293977
"1127",1301,"IGAC-CAU-CA-01",3.139461831,-77.36616462,26.76229391,29.20452194,44.03318415,0.497949581705223,0.0873296050578763
"1128",1302,"IGAC-CAU-CA-03",2.999533137,-77.51173858,49.33521014,29.11487296,21.5499169,-0.828266067356923,-0.52738888585776
"1129",1303,"IGAC-CAU-CA-04",1.029803146,-76.36337603,55.69188617,29.69257114,14.61554269,-1.33774893585278,-0.628937581570212
"1131",1306,"IGAC-CAU-CC-03",2.966889644,-76.44350324,57.66905163,23.24024121,19.09070716,-1.1055189821903,-0.908835351702498
"1132",1307,"IGAC-CAU-CC-04",2.858875315,-76.6415793,89.97851967,5.916511387,4.104968944,-3.0873727940429,-2.72182398905242
"1133",1308,"IGAC-CAU-CC-06",2.558490975,-76.25164738,44.26306885,17.08452781,38.65240334,-0.135541713844558,-0.951977421600793
"1134",1310,"IGAC-CAU-CC-14",2.014976577,-77.17531829,20.52042436,38.31699744,41.16257819,0.696108846844542,0.624472894726075
"1135",1311,"IGAC-CAU-CC-15",2.378619841,-76.79863863,73.89421471,21.71138852,4.39439677,-2.82230427148443,-1.22479760003582
"1136",1312,"IGAC-CAU-CC-18",1.840675798,-76.89793801,77.7727218,10.44284214,11.78443606,-1.88701106727722,-2.00787396912839
"1137",1313,"IGAC-CAU-CC-19",1.915157804,-76.92566638,41.18868671,16.25141416,42.55989913,0.0327488507347361,-0.929983694010015
"1138",1314,"IGAC-CAU-CC-25",2.707212351,-76.05704616,28.36225116,35.61125192,36.02649692,0.239195616766854,0.227602576577612
"1139",1315,"IGAC-CAU-CC-31",2.976944444,-76.66916667,33.10401724,24.27567692,42.62030584,0.252676160832407,-0.310179742518555
"1140",1316,"IGAC-CAU-CC-32",2.977714199,-76.67008049,50.75583571,36.59324111,12.65092318,-1.38929640950389,-0.327163046442538
"1141",1317,"IGAC-CAU-CC-33",3.055205409,-76.63099726,26.34815138,34.43432757,39.21752105,0.397725496328727,0.267655845120825
"1143",1319,"IGAC-CAU-CC-36",2.790997607,-76.49036692,40.30323011,26.30955519,33.3872147,-0.188258584068192,-0.426499428943717
"1144",1320,"IGAC-CAU-CC-37",2.832882635,-76.51505917,76.74551664,11.51705298,11.73743037,-1.87771205739866,-1.89666616481459
"1146",1323,"IGAC-CAU-CC-42",1.761066685,-77.08338244,41.12054133,24.13137057,34.74808811,-0.168383233620368,-0.532995108256611
"1147",1324,"IGAC-CAU-CC-45",2.064075455,-77.07350316,65.98015058,33.22370132,0.796148095,-4.41732400945231,-0.686090431603346
"1149",1328,"IGAC-CAU-CC-58",2.181336986,-77.0610673,63.39423175,20.82995481,15.77581344,-1.39089490321033,-1.11298078963947
"1151",1330,"IGAC-CAU-CC-66",1.883935905,-76.99862122,31.35694588,30.65482135,37.98823277,0.191840646114262,-0.0226458482718667
"1152",1331,"IGAC-CAU-CC-68",2.163008246,-76.91258896,69.89808522,22.683814,7.418100783,-2.24311519047979,-1.12538662522542
"1153",1333,"IGAC-CAU-CC-76",1.96706964,-76.76726659,53.59250771,14.4519915,31.95550079,-0.517064942071248,-1.31057705164522
"1154",1335,"IGAC-CAU-CHC-104",2.524894055,-75.99966795,29.07477223,35.53138254,35.39384523,0.196667076968245,0.200545456685178
"1155",1337,"IGAC-CAU-CHC-59",2.57555397,-76.75807415,55.89997885,22.44734067,21.65268048,-0.948434745322298,-0.91239185031423
"1157",1339,"IGAC-CAU-GC-30",2.942771927,-76.52713759,41.6783086,19.08933696,39.23235444,-0.0604790412728929,-0.780850911193604
"1158",1340,"IGAC-CAU-GC-31",2.92644113,-76.51863383,21.59118583,27.85822271,50.55059146,0.850689477908933,0.254843004722192
"1159",1341,"IGAC-CAU-NR-44CC",2.558564448,-77.78807961,57.93568452,39.81322518,2.251090303,-3.24791882973259,-0.375134359640733
"1160",1342,"IGAC-CAU-P-101",2.770981436,-76.0575148,67.57862336,9.996877246,22.4244994,-1.10313762615904,-1.91101894172891
"1161",1343,"IGAC-CAU-P-113CC",2.501802528,-76.06695879,23.25446952,46.05769839,30.68783209,0.277368876188771,0.683397572344559
"1162",1344,"IGAC-CAU-P-17",3.02676905,-76.52276735,61.35936437,10.39626837,28.24436726,-0.775853749291396,-1.77530086679418
"1163",1345,"IGAC-CAU-P-223",2.262363174,-76.88468986,67.97403236,23.32029337,8.705674268,-2.05515072741007,-1.06980181359183
"1165",1348,"IGAC-CAU-P-261",1.863087821,-76.87979196,32.61475191,23.66432775,43.72092034,0.29306201526804,-0.320795942571748
"1166",1350,"IGAC-CAU-P-269",1.923224002,-77.20853993,51.85541857,33.79421052,14.35037091,-1.28468364468211,-0.428169932513215
"1167",1354,"IGAC-CAU-P-282",2.184552228,-76.86207052,19.75863164,37.10051609,43.14085227,0.780879955742807,0.630040439364261
"1168",1355,"IGAC-CAU-P-301",2.0328248,-77.13182658,36.01970443,46,17.98029557,-0.694789666265827,0.244575262493997
"1169",1357,"IGAC-CAU-P-311",1.824760392,-76.99597657,49.24415442,32.76928216,17.98656342,-1.00716566611689,-0.407299111524437
"1172",1361,"IGAC-CAU-P-33CC",2.772838559,-76.32882234,62.05515941,8.80145015,29.14339044,-0.755795513395163,-1.95310715974785
"1173",1362,"IGAC-CAU-P-35CC",2.214165047,-76.61026183,43.49846402,28.74747094,27.75406504,-0.44934331019411,-0.414175831516511
"1174",1363,"IGAC-CAU-P-6",2.631477932,-76.46770535,34.51158708,25.46523876,40.02317416,0.14816351531205,-0.303980788742253
"1175",1364,"IGAC-CAU-P-72",2.409895982,-76.89778569,60.17637441,20.17832114,19.64530445,-1.11944147315192,-1.09267100641144
"1177",1366,"IGAC-CAU-P-90",2.234214105,-76.6209706,8.420130936,15.69751997,75.88234909,2.19855872382041,0.622877357455266
"1179",1370,"IGAC-CAU-S-33",1.45888494,-76.62950145,47.80818509,29.3645174,22.82729752,-0.739239781564902,-0.487409806722105
"1180",1371,"IGAC-CAU-S-36",1.079076709,-76.42342718,49.48932193,24.25297733,26.25770075,-0.63379761979798,-0.713217541376265
"1181",1372,"IGAC-CAU-S-44",1.351780912,-76.48645419,61.28010494,26.57029233,12.14960274,-1.61815876494251,-0.835661475928849
"1183",1375,"IGAC-CAU-V-143",3.11528469,-76.38966197,54.70821028,30.71050673,14.58128299,-1.3222750754114,-0.577408959886048
"1184",1376,"IGAC-CAU-V-144",3.189730728,-76.26230393,34.998061,41.96418243,23.03775656,-0.418158200395779,0.181523795202696
"1185",1377,"IGAC-CAU-V-147",3.206687452,-76.29069117,56.60428371,29.48841292,13.90730337,-1.40367054181468,-0.652087262453824
"1186",1378,"IGAC-CAU-V-153",3.019303942,-76.45692282,60.9170578,32.85710124,6.225840962,-2.28080470321105,-0.617345337476215
"1187",1379,"IGAC-CAU-V-156",3.052019076,-76.42971674,40.76932955,34.5121849,24.71848555,-0.500378705452035,-0.166617624816983
"1188",1381,"IGAC-CAU-V-165",3.123909576,-76.46038515,50.313651,30.17930929,19.50703971,-0.947501020745517,-0.51111986520651
"1189",1382,"IGAC-CAU-V-168",3.031419521,-76.4695339,32.31822817,36.57852065,31.10325118,-0.0383190574062206,0.123829789969483
"1190",1383,"IGAC-CES-CE-001",10.03063889,-74.01455556,4.728465001,4.795299802,90.4762352,2.95148659601376,0.0140356045268856
"1191",1385,"IGAC-CES-CE-005",10.27213889,-73.95419444,18.27763221,17.82156151,63.90080629,1.25165395065779,-0.0252689836155132
"1192",1388,"IGAC-CES-CE-008",9.389202974,-73.88662037,64.30995141,26.22063425,9.46941433,-1.91564732407492,-0.897167716994522
"1193",1390,"IGAC-CES-CE-012",9.982638889,-73.81141667,53.08333412,36.95587773,9.960788154,-1.67320682021018,-0.362138313329665
"1194",1391,"IGAC-CES-CE-013",9.951121667,-73.87427,31.348984,29.87645909,38.77455691,0.21258242352875,-0.0481110093686238
"1195",1392,"IGAC-CES-CE-014",9.147861111,-73.71127778,18.75355481,15.4321717,65.81427348,1.25545341268231,-0.194928922540459
"1196",1393,"IGAC-CES-CE-015",9.533416667,-73.79763889,36.49733173,42.302889,21.19977927,-0.543248384797288,0.14761622696378
"1197",1394,"IGAC-CES-CE-016",9.521166667,-73.85427778,65.44414469,28.10265789,6.45319742,-2.31662129400813,-0.845332867316865
"1198",1395,"IGAC-CES-CE-017",8.625378958,-73.80730866,42.87941221,52.27479812,4.845789666,-2.18028159105891,0.198122574543559
"1199",1396,"IGAC-CES-CE-018",9.765194444,-73.73380556,32.53597552,31.50873504,35.95528944,0.0999297903773381,-0.0320816059598965
"1201",1400,"IGAC-CES-CE-022",8.186252778,-73.69606389,20.33066722,44.29246262,35.37687016,0.553927774699476,0.778684071976585
"1202",1401,"IGAC-CES-CE-023",8.780944445,-73.71755556,49.49448398,32.68482902,17.820687,-1.02150125512976,-0.414950202712632
"1203",1402,"IGAC-CES-CE-024",8.807532714,-73.7247988,34.30405343,15.17398664,50.52195993,0.387144568868987,-0.815680966529345
"1204",1403,"IGAC-CES-CE-026",10.4155429,-73.62440571,26.78134739,12.61410156,60.60455105,0.816664337799543,-0.752890292710318
"1205",1404,"IGAC-CES-CE-027",10.41216667,-73.62494444,6.113157182,20.39561427,73.49122855,2.48672269618213,1.20487652751314
"1206",1405,"IGAC-CES-CE-028",9.665599784,-73.66118242,28.81957259,44.61955029,26.56087713,-0.0816154115994145,0.437117350154077
"1207",1406,"IGAC-CES-CE-029",10.41396727,-73.64226716,17.8898479,8.738974918,73.37117718,1.41129778150144,-0.716440499009237
"1208",1407,"IGAC-CES-CE-030",9.147730556,-73.70080278,25.64568376,13.90049803,60.45381821,0.857504455183,-0.612450614001917
"1210",1409,"IGAC-CES-CE-033",8.651808333,-73.63561944,3.628723617,3.787244733,92.58403165,3.23923571661488,0.0427578055539069
"1211",1411,"IGAC-CES-CE-036",9.603444445,-73.60366667,48.55726798,14.30980803,37.13292399,-0.268239869304452,-1.22179870607611
"1212",1412,"IGAC-CES-CE-037",10.15525,-73.44358333,42.16775406,50.65056204,7.181683905,-1.77012192442944,0.183294520026892
"1213",1413,"IGAC-CES-CE-044",10.18970252,-73.57609533,31.20648687,26.33337404,42.46013909,0.307939746354094,-0.169788876084126
"1214",1415,"IGAC-CES-CE-046",9.217726066,-73.61193705,8.827837166,7.523357794,83.64880504,2.24871709904476,-0.159897489586837
"1215",1416,"IGAC-CES-CE-047",8.393926613,-73.57382566,37.08987555,37.56917844,25.340946,-0.380922529666884,0.0128399557553265
"1216",1420,"IGAC-CES-CE-051",9.863802778,-73.64683889,29.60691096,23.34989552,47.04319352,0.463058378285211,-0.237415302869864
"1217",1421,"IGAC-CES-CE-053",9.309940001,-73.51310667,35.06494169,38.15939685,26.77566147,-0.269708498285196,0.0845702215618068
"1218",1422,"IGAC-CES-CE-054",9.463944445,-73.45461111,5.994643551,17.77069161,76.23466484,2.54294994941132,1.0866842325022
"1219",1424,"IGAC-CES-CE-058",9.068805556,-73.51130556,21.70030624,19.1623123,59.13738146,1.00253686358494,-0.124380923912135
"1220",1425,"IGAC-CES-CE-059",9.093388889,-73.52,22.94799438,4.231786974,72.82021864,1.15476310337655,-1.69060618550555
"1221",1426,"IGAC-CES-CE-060",7.878694445,-73.44955556,43.38240664,32.82454318,23.79305018,-0.600660453169652,-0.278877478700046
"1222",1427,"IGAC-CES-CE-063",9.511138889,-73.40147222,8.068690759,13.68399525,78.247314,2.27188326939609,0.528235686438145
"1225",1430,"IGAC-CES-CE-069",9.998805556,-73.25511111,46.09386269,50.70497822,3.201159089,-2.66716685123715,0.0953442847492246
"1226",1431,"IGAC-CES-CE-070",9.619705001,-73.36346833,53.58883962,35.59490051,10.81625987,-1.60029028489772,-0.409138446855565
"1228",1435,"IGAC-CES-CE-075",10.44730556,-73.30088889,14.14321775,8.969234468,76.88754778,1.69310873773273,-0.455434869389979
"1229",1436,"IGAC-CES-CE-076",9.62988889,-73.294,60.26276798,34.34675453,5.390477492,-2.4140804971057,-0.562206934782669
"1230",1437,"IGAC-CES-CE-077",9.589666667,-73.30383333,5.382314791,1.011828009,93.6058572,2.85597441825956,-1.67135993534837
"1232",1439,"IGAC-CES-CE-079",10.48497222,-73.22830556,9.461283678,17.22092,73.31779632,2.0475952976665,0.598916854614159
"1233",1440,"IGAC-CES-CE-080",10.66098333,-73.19712833,1.929310225,1.680139235,96.39055054,3.91124563070547,-0.138285874705264
"1234",1441,"IGAC-CES-CE-081",10.15191667,-73.21508333,13.78766562,45.43056417,40.78177021,1.08446077614551,1.19241070130268
"1235",1442,"IGAC-CES-CE-082",10.38272222,-73.23116944,9.74076047,10.12472087,80.13451866,2.10738751420501,0.0386608526088794
"1237",1446,"IGAC-CES-CE-092",9.235726667,-73.65313833,25.24061346,42.44513434,32.3142522,0.247054035041926,0.519757942773065
"1238",1447,"IGAC-CES-CE-093",9.185057779,-73.73685518,30.26612116,10.64492564,59.0889532,0.6690150164225,-1.04494566054683
"1241",1450,"IGAC-CES-CE-104",10.35558333,-73.05872222,39.64887721,21.41575083,38.93537196,-0.0181594878100577,-0.615935958760227
"1243",1454,"IGAC-CHO-CH-102",8.627777777,-77.41944444,42.23534945,20.01817331,37.74647724,-0.112365381893714,-0.746617008621231
"1244",1455,"IGAC-CHO-CH-103",8.575,-77.35277778,14.22379406,53.16850911,32.60769683,0.829632159265135,1.31855008674265
"1245",1456,"IGAC-CHO-CH-104",8.327777778,-77.17777778,34.0678701,25.94308325,39.98904665,0.160250868555375,-0.272449681651655
"1248",1459,"IGAC-CHO-CH-111",8.486111111,-77.31111111,37.40634669,31.96092067,30.63273265,-0.199771255929713,-0.157326460187717
"1249",1460,"IGAC-CHO-CH-113",7.480555556,-76.11388889,27.91921528,42.23706782,29.8437169,0.0666591570884429,0.413983048366375
"1250",1461,"IGAC-CHO-CH-114",7.6,-77.16388889,18.55482282,40.42913101,41.01604617,0.793233614580726,0.778820844170565
"1251",1462,"IGAC-CHO-CH-115",7.733333334,-77.24722222,50.49408537,5.598500517,43.90741411,-0.139773015881922,-2.19935741097166
"1252",1463,"IGAC-CHO-CH-119",8.175,-77.23611111,11.69449925,53.33194636,34.9735544,1.09547360564097,1.51741693880146
"1253",1464,"IGAC-CHO-CH-121",8.538888889,-77.32222222,42.01731539,31.30398185,26.67870275,-0.454216207211838,-0.294336499403593
"1254",1465,"IGAC-CHO-CH-122",7.952777778,-77.175,16.1812032,13.68938288,70.12941392,1.46649203318556,-0.167229712152077
"1255",1466,"IGAC-CHO-CH-124",7.388888889,-77.16944444,20.18984329,50.51814529,29.29201141,0.372135160193524,0.917152913885868
"1256",1467,"IGAC-CHO-CH-125",8.436111111,-77.25833333,14.98293461,38.24524157,46.77182382,1.13836910571547,0.937107288363141
"1257",1468,"IGAC-CHO-CH-132",5.208333334,-76.175,3.971765735,20.25762349,75.77061077,2.94849973141295,1.62932042600812
"1259",1472,"IGAC-CHO-CH-17",5.475,-76.79166667,39.39115748,25.79138439,34.81745813,-0.123422430286007,-0.423500863888563
"1260",1473,"IGAC-CHO-CH-19",5.427777778,-76.71666667,26.48456473,20.16123154,53.35420373,0.700390669681713,-0.272800570644821
"1262",1475,"IGAC-CHO-CH-22",4.263888889,-76.99166667,56.48288576,36.84207316,6.675041081,-2.13556232663987,-0.427297200859022
"1263",1476,"IGAC-CHO-CH-23",5.283333333,-76.60833333,46.19644481,44.13948477,9.664070427,-1.56448791423423,-0.0455481148342895
"1266",1479,"IGAC-CHO-CH-27",4.044444444,-77.13888889,45.7448947,39.95011573,14.30498957,-1.16247179685182,-0.135448625158756
"1267",1480,"IGAC-CHO-CH-28",4.208333333,-77.13611111,14.62784622,31.29806499,54.07408879,1.30742813332532,0.7606292867128
"1268",1481,"IGAC-CHO-CH-29",4.497222222,-77.05277778,35.61305942,25.29762637,39.08931422,0.0931367278037214,-0.342001836265384
"1269",1482,"IGAC-CHO-CH-3",5.802777777,-76.51388889,44.50813792,23.29683031,32.19503177,-0.323859899270561,-0.647354733939218
"1270",1483,"IGAC-CHO-CH-31",4.536111112,-77.07777778,39.61691882,18.60869629,41.77438489,0.0530270800689254,-0.755627256019107
"1271",1484,"IGAC-CHO-CH-34",5.302777778,-76.7,22.01075924,25.78755488,52.20168588,0.86358340074593,0.15836061638511
"1272",1485,"IGAC-CHO-CH-41",4.9,-76.225,3.328021163,35.7303642,60.94161463,2.90753838659862,2.37362298308514
"1273",1486,"IGAC-CHO-CH-43",4.883333334,-76.39722222,6,38.09734392,55.90265608,2.23185242465215,1.84838509708868
"1275",1488,"IGAC-CHO-CH-48",4.955555555,-76.31111111,20.61714101,22.91421817,56.46864082,1.00756263666544,0.105634781013065
"1276",1489,"IGAC-CHO-CH-5",5.813888889,-76.70277778,50.06514763,22.13755276,27.79729961,-0.588386230274405,-0.816049723529631
"1277",1490,"IGAC-CHO-CH-50",5.011111111,-76.28333333,7.960207507,29.72171169,62.31808081,2.05779653712149,1.31742274383217
"1279",1492,"IGAC-CHO-CH-55",5.858333333,-76.43611111,13.90968279,23.98546374,62.10485347,1.49623894038392,0.544862768133131
"1280",1493,"IGAC-CHO-CH-57",4.844444444,-76.41388889,30.45914084,52.92659774,16.61426142,-0.606124692681744,0.552519864425748
"1281",1495,"IGAC-CHO-CH-60",5.788888889,-76.49166667,22.88234782,34.49511955,42.62253263,0.622017272657476,0.410452075954158
"1284",1499,"IGAC-CHO-CH-70",5.927777777,-76.28611111,14.0039373,21.06315554,64.93290716,1.53401601348424,0.408186805398889
"1286",1501,"IGAC-CHO-CH-75",6.238888889,-77.44166667,39.77454973,30.81803975,29.40741053,-0.30198055230569,-0.255127029042922
"1287",1502,"IGAC-CHO-CH-77",6.191666667,-77.56944444,50.38825162,16.23002839,33.38171998,-0.411749600958831,-1.13289491437208
"1288",1503,"IGAC-CHO-CH-79",5.788888889,-77.29166667,15.98606439,24.36834925,59.64558636,1.31670278642288,0.421567761276049
"1289",1504,"IGAC-CHO-CH-81",6.230555555,-77.53611111,36.67238077,53.69037198,9.637247255,-1.33638839078103,0.381209788538064
"1290",1505,"IGAC-CHO-CH-82",6.233333333,-77.52222222,20.54055204,45.75352981,33.70591815,0.495272354221743,0.800867862584128
"1291",1506,"IGAC-CHO-CH-83",6.225,-77.39722222,25.99328902,35.83106979,38.17564119,0.384359256945584,0.320976998164435
"1292",1507,"IGAC-CHO-CH-84",8.586111111,-77.36666667,46.84020756,34.76600551,18.39378693,-0.934729029230209,-0.298101913787522
"1296",1512,"IGAC-CHO-CH-92",5.969444444,-76.83888889,12.22136482,59.52390786,28.25472732,0.838075147449358,1.58319240971497
"1297",1513,"IGAC-CHO-CH-93",5.811111112,-76.79166667,36.93508551,48.89335988,14.17155462,-0.957925166373845,0.280479671359254
"1298",1514,"IGAC-CHO-CH-94",5.55,-76.85833333,40.05000952,14.09386678,45.8561237,0.135379837999929,-1.04438918860624
"1300",1516,"IGAC-CHO-CH-98",5.111111111,-75.52777778,39.36561928,20.68378397,39.95059675,0.0147507812684162,-0.643542818079426
"1302",1518,"IGAC-COR-C-18",8.230416011,-76.05398678,10.87478036,24.98911731,64.13610233,1.77456104426598,0.831994042505162
"1306",1522,"IGAC-COR-C-26",8.155698709,-76.16055776,25.47179148,44.82454663,29.70366189,0.153698710783181,0.565184281833327
"1307",1523,"IGAC-COR-C-27CR",8.140761082,-76.26733034,52.1679614,13.58172156,34.25031703,-0.420772719157677,-1.34574365435462
"1308",1524,"IGAC-COR-C-28",8.141427712,-76.23459213,28.23442878,48.25439611,23.51117511,-0.183066267286917,0.535944822721635
